code_barre,url
4060629154528,https://www.zooplus.fr/shop/chiens/boites_sachets_barquettes_chien/adulte/9980069072
3561963603327,https://www.zooplus.fr/shop/chiens/croquettes_chien/virbac_vet_hpm/9980052286
5905342292876,https://www.zooplus.fr/shop/chiens/croquettes_chien/wiejska_zagroda/1925825
4260578754279,https://www.zooplus.fr/shop/chiens/friandises_chien/friandises_chien_bandes/snacks/2182336
5056273602811,https://www.zooplus.fr/shop/chiens/croquettes_chien_races/races_moyennes/9980065749
5430002585185,https://www.zooplus.fr/shop/chiens/croquettes_chien/adulte/9980005481
5012113001541,https://www.zooplus.fr/shop/chiens/croquettes_chien/adulte/9980000715
3701730400036,https://www.zooplus.fr/shop/chiens/friandises_chien/petites_friandises/9980014588
4260541814726,https://www.zooplus.fr/shop/chiens/friandises_chien/chiens_ages/9980012219
4260650920356,https://www.zooplus.fr/shop/chiens/complements_alimentaires_chien/pelage_peau_chien/9980010712
0742174098086,https://www.zooplus.fr/shop/chiens/friandises_chien/friandises_batonnet_chien/9980050007
4250078906063,https://www.zooplus.fr/shop/chiens/friandises_chien/petites_friandises/9980014751
742174094033,https://www.zooplus.fr/shop/chiens/friandises_chien/friandises_batonnet_chien/9980050030
18456202,https://www.zooplus.fr/shop/chiens/complements_alimentaires_chien/ossature_articulations_chien/9980013876
4002633525161,https://www.zooplus.fr/shop/chiens/complements_alimentaires_chien/ossature_articulations_chien/9980048686
3760368524071,https://www.zooplus.fr/shop/chiens/friandises_chien/petites_friandises/9980052412
64992561123,https://www.zooplus.fr/shop/chiens/croquettes_chien/9980002816
4022858131619,https://www.zooplus.fr/shop/chiens/friandises_chien/bois_corne_sabot/9980008122
3760080532873,https://www.zooplus.fr/shop/chiens/croquettes_chien/adulte/9980014582
4060629079500,https://www.zooplus.fr/shop/chiens/friandises_chien/chiens_ages/9980012275
3760368527201,https://www.zooplus.fr/shop/chiens/friandises_chien/petites_friandises/9980060088
4260488284941,https://www.zooplus.fr/shop/chiens/friandises_chien/friandises_sans_cereales_chien/9980062362
816551001317,https://www.zooplus.fr/shop/chiens/croquettes_chien/adulte/9980066546
8032766976918,https://www.zooplus.fr/shop/chiens/friandises_chien/lyophilisees/9980048687
742174098550,https://www.zooplus.fr/shop/chiens/friandises_chien/friandises_batonnet_chien/9980049969
4060629096897,https://www.zooplus.fr/shop/chiens/friandises_chien/chiens_ages/9980012210
5902921382294,https://www.zooplus.fr/shop/chiens/boites_sachets_barquettes_chien/dolina_noteci/1991361
4260488282909,https://www.zooplus.fr/shop/chiens/friandises_chien/friandises_sans_cereales_chien/9980062312
4062911059573,https://www.zooplus.fr/shop/chiens/croquettes_chien/rocco_croquettes/a_decouvrir/2402920
8683769631757,https://www.zooplus.fr/shop/chiens/friandises_chien/friandises_chien_bandes/9980049653
3760401050833,https://www.zooplus.fr/shop/chiens/friandises_chien/9980012944
8606014105612,https://www.zooplus.fr/shop/chiens/boites_sachets_barquettes_chien/nourriture_humide/9980066255
5023308000966,https://www.zooplus.fr/shop/chiens/boites_sachets_barquettes_chien/petit_chien/9980064698
4260697461959,https://www.zooplus.fr/shop/chiens/friandises_chien/petites_friandises/9980063498
8711231124589,https://www.zooplus.fr/shop/chiens/complements_alimentaires_chien/pelage_peau_chien/9980006748
4062911034235,https://www.zooplus.fr/shop/chiens/friandises_chien/friandises_os_chien/os_boeuf_chien/489976
9120100970513,https://www.zooplus.fr/shop/chiens/croquettes_chien/adulte/9980002847
